subject_id,scenario_id,rep,configuration,engine_mode,diag_component,diag_category,gt_role,gt_category,top1_aligned,category_correct
s5-petclinic,F4,r2,C5,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s5-petclinic,F4,r2,C5,llm-grounded,Kubernetes cluster resources,infrastructure,backend,application,0,0
s5-petclinic,F4,r3,C1,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r3,C1,llm-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r3,C2,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r3,C2,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r3,C3,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r3,C3,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r3,C4,llm-b-grounded,database migration script,database,backend,application,0,0
s5-petclinic,F4,r3,C4,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r3,C5,llm-b-grounded,database migration script,application,backend,application,0,1
s5-petclinic,F4,r3,C5,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r4,C1,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r4,C1,llm-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r4,C2,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r4,C2,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r4,C3,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s5-petclinic,F4,r4,C3,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r4,C4,llm-b-grounded,database migration script,database,backend,application,0,0
s5-petclinic,F4,r4,C4,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r4,C5,llm-b-grounded,database migration script,application,backend,application,0,1
s5-petclinic,F4,r4,C5,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r5,C1,llm-b-grounded,database migration script,application,backend,application,0,1
s5-petclinic,F4,r5,C1,llm-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r5,C2,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s5-petclinic,F4,r5,C2,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s5-petclinic,F4,r5,C3,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s5-petclinic,F4,r5,C3,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s5-petclinic,F4,r5,C4,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,backend,application,0,0
s5-petclinic,F4,r5,C4,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r5,C5,llm-b-grounded,Database Migration Job,infrastructure,backend,application,0,0
s5-petclinic,F4,r5,C5,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r6,C1,llm-b-grounded,PostgreSQL database,database,backend,application,0,0
s5-petclinic,F4,r6,C1,llm-grounded,migration job,configuration,backend,application,0,0
s5-petclinic,F4,r6,C2,llm-b-grounded,postgres-migrate Job,configuration,backend,application,0,0
s5-petclinic,F4,r6,C2,llm-grounded,application,application,backend,application,1,1
s5-petclinic,F4,r6,C3,llm-b-grounded,postgres-migrate Job,configuration,backend,application,0,0
s5-petclinic,F4,r6,C3,llm-grounded,application,application,backend,application,1,1
s5-petclinic,F4,r6,C4,llm-b-grounded,Database migration job (postgres-migrate),database,backend,application,0,0
s5-petclinic,F4,r6,C4,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r6,C5,llm-b-grounded,Database Migration Job,database,backend,application,0,0
s5-petclinic,F4,r6,C5,llm-grounded,database migration job,database,backend,application,0,0
s5-petclinic,F4,r7,C1,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r7,C1,llm-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r7,C2,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r7,C2,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r7,C3,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s5-petclinic,F4,r7,C3,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r7,C4,llm-b-grounded,database migration script,database,backend,application,0,0
s5-petclinic,F4,r7,C4,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r7,C5,llm-b-grounded,Database migration script,application,backend,application,0,1
s5-petclinic,F4,r7,C5,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F4,r8,C1,llm-b-grounded,PostgreSQL database,database,backend,application,0,0
s5-petclinic,F4,r8,C1,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r8,C2,llm-b-grounded,postgres-migrate Job,configuration,backend,application,0,0
s5-petclinic,F4,r8,C2,llm-grounded,Job/postgres-migrate,configuration,backend,application,0,0
s5-petclinic,F4,r8,C3,llm-b-grounded,postgres-migrate Job,configuration,backend,application,0,0
s5-petclinic,F4,r8,C3,llm-grounded,Job/postgres-migrate,configuration,backend,application,0,0
s5-petclinic,F4,r8,C4,llm-b-grounded,Database migration job (postgres-migrate),database,backend,application,0,0
s5-petclinic,F4,r8,C4,llm-grounded,database migration job,database,backend,application,0,0
s5-petclinic,F4,r8,C5,llm-b-grounded,Database Migration Job,database,backend,application,0,0
s5-petclinic,F4,r8,C5,llm-grounded,database migration job,database,backend,application,0,0
s5-petclinic,F4,r9,C1,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r9,C1,llm-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r9,C2,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r9,C2,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r9,C3,llm-b-grounded,migration script,application,backend,application,0,1
s5-petclinic,F4,r9,C3,llm-grounded,migration job,application,backend,application,0,1
s5-petclinic,F4,r9,C4,llm-b-grounded,database migration script,application,backend,application,0,1
s5-petclinic,F4,r9,C4,llm-grounded,postgres-migrate job,application,backend,application,0,1
s5-petclinic,F4,r9,C5,llm-b-grounded,database migration script,application,backend,application,0,1
s5-petclinic,F4,r9,C5,llm-grounded,database migration job,application,backend,application,0,1
s5-petclinic,F5,r1,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r1,C1,llm-grounded,backend service,configuration,frontend,application,0,0
s5-petclinic,F5,r1,C2,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C2,llm-grounded,Kubernetes cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C3,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C3,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C4,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r1,C5,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r10,C1,llm-grounded,database,database,frontend,application,0,0
s5-petclinic,F5,r10,C2,llm-b-grounded,Kubernetes resource scheduling,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C2,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C3,llm-b-grounded,Kubernetes scheduler and resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C3,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C4,llm-b-grounded,Kubernetes resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C4,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r10,C5,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r2,C1,llm-grounded,database,database,frontend,application,0,0
s5-petclinic,F5,r2,C2,llm-b-grounded,Kubernetes cluster nodes,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C2,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C3,llm-b-grounded,Kubernetes cluster nodes,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C3,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C4,llm-b-grounded,Kubernetes node resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C4,llm-grounded,Kubernetes Cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r2,C5,llm-grounded,Kubernetes cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r3,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r3,C1,llm-grounded,database,database,frontend,application,0,0
s5-petclinic,F5,r3,C2,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r3,C2,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r3,C3,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r3,C3,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r3,C4,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r3,C4,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r3,C5,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r3,C5,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r4,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r4,C1,llm-grounded,application,application,frontend,application,0,1
s5-petclinic,F5,r4,C2,llm-b-grounded,Database connection,database,frontend,application,0,0
s5-petclinic,F5,r4,C2,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r4,C3,llm-b-grounded,Database connection in backend service,configuration,frontend,application,0,0
s5-petclinic,F5,r4,C3,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r4,C4,llm-b-grounded,PostgreSQL database and backend service,database,frontend,application,0,0
s5-petclinic,F5,r4,C4,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r4,C5,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r4,C5,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r5,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r5,C1,llm-grounded,application,configuration,frontend,application,0,0
s5-petclinic,F5,r5,C2,llm-b-grounded,Database connection,database,frontend,application,0,0
s5-petclinic,F5,r5,C2,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r5,C3,llm-b-grounded,Database connection in backend service,database,frontend,application,0,0
s5-petclinic,F5,r5,C3,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r5,C4,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r5,C4,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r5,C5,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r5,C5,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r6,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r6,C1,llm-grounded,database,database,frontend,application,0,0
s5-petclinic,F5,r6,C2,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r6,C2,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r6,C3,llm-b-grounded,Database connection in backend service,database,frontend,application,0,0
s5-petclinic,F5,r6,C3,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r6,C4,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r6,C4,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r6,C5,llm-b-grounded,PostgreSQL database and backend service,database,frontend,application,0,0
s5-petclinic,F5,r6,C5,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r7,C1,llm-b-grounded,PostgreSQL database pod,database,frontend,application,0,0
s5-petclinic,F5,r7,C1,llm-grounded,database,database,frontend,application,0,0
s5-petclinic,F5,r7,C2,llm-b-grounded,backend service,configuration,frontend,application,0,0
s5-petclinic,F5,r7,C2,llm-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r7,C3,llm-b-grounded,backend service,configuration,frontend,application,0,0
s5-petclinic,F5,r7,C3,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r7,C4,llm-b-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r7,C4,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r7,C5,llm-b-grounded,svc-backend,configuration,frontend,application,0,0
s5-petclinic,F5,r7,C5,llm-grounded,svc-backend,application,frontend,application,0,1
s5-petclinic,F5,r8,C1,llm-b-grounded,PostgreSQL database,database,frontend,application,0,0
s5-petclinic,F5,r8,C1,llm-grounded,application,application,frontend,application,0,1
s5-petclinic,F5,r8,C2,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C2,llm-grounded,Kubernetes cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C3,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C3,llm-grounded,Kubernetes Scheduler,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C4,llm-grounded,Kubernetes Cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r8,C5,llm-grounded,Kubernetes cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C1,llm-b-grounded,PostgreSQL database pod,database,frontend,application,0,0
s5-petclinic,F5,r9,C1,llm-grounded,database,database,frontend,application,0,0
s5-petclinic,F5,r9,C2,llm-b-grounded,Kubernetes cluster nodes,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C2,llm-grounded,Kubernetes cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C3,llm-b-grounded,Kubernetes node resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C3,llm-grounded,Kubernetes cluster,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C4,llm-grounded,Kubernetes cluster nodes,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,frontend,application,0,0
s5-petclinic,F5,r9,C5,llm-grounded,Kubernetes nodes,infrastructure,frontend,application,0,0
s5-petclinic,F6,r1,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r1,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r1,C2,llm-b-grounded,Kubernetes Pod Network Configuration,configuration,app,infrastructure,0,0
s5-petclinic,F6,r1,C2,llm-grounded,service probe and backend pods,application,app,infrastructure,0,0
s5-petclinic,F6,r1,C3,llm-b-grounded,backend and probe services,configuration,app,infrastructure,0,0
s5-petclinic,F6,r1,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r1,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r1,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r1,C5,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r1,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r10,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r10,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r10,C2,llm-b-grounded,svc-probe and svc-backend pods,configuration,app,infrastructure,0,0
s5-petclinic,F6,r10,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r10,C3,llm-b-grounded,svc-backend and svc-probe,configuration,app,infrastructure,0,0
s5-petclinic,F6,r10,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r10,C4,llm-b-grounded,svc-probe and svc-backend pods,application,app,infrastructure,0,0
s5-petclinic,F6,r10,C4,llm-grounded,svc-backend and svc-probe pods,application,app,infrastructure,0,0
s5-petclinic,F6,r10,C5,llm-b-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r10,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r2,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r2,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r2,C2,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r2,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r2,C3,llm-b-grounded,svc-probe and svc-backend pods,configuration,app,infrastructure,0,0
s5-petclinic,F6,r2,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r2,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r2,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r2,C5,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r2,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r3,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r3,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r3,C2,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r3,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r3,C3,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r3,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r3,C4,llm-b-grounded,backend service,configuration,app,infrastructure,0,0
s5-petclinic,F6,r3,C4,llm-grounded,svc-backend,infrastructure,app,infrastructure,1,1
s5-petclinic,F6,r3,C5,llm-b-grounded,backend service,configuration,app,infrastructure,0,0
s5-petclinic,F6,r3,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r4,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r4,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r4,C2,llm-b-grounded,svc-backend and svc-probe,configuration,app,infrastructure,0,0
s5-petclinic,F6,r4,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r4,C3,llm-b-grounded,Kubernetes service configuration,configuration,app,infrastructure,0,0
s5-petclinic,F6,r4,C3,llm-grounded,service probe and backend pods,application,app,infrastructure,0,0
s5-petclinic,F6,r4,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r4,C4,llm-grounded,svc-backend,infrastructure,app,infrastructure,1,1
s5-petclinic,F6,r4,C5,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r4,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r5,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r5,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r5,C2,llm-b-grounded,svc-backend and svc-probe,configuration,app,infrastructure,0,0
s5-petclinic,F6,r5,C2,llm-grounded,svc-backend and svc-probe pods,application,app,infrastructure,0,0
s5-petclinic,F6,r5,C3,llm-b-grounded,svc-backend and svc-probe,configuration,app,infrastructure,0,0
s5-petclinic,F6,r5,C3,llm-grounded,svc-backend and svc-probe,application,app,infrastructure,0,0
s5-petclinic,F6,r5,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r5,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r5,C5,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r5,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r6,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r6,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r6,C2,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r6,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r6,C3,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r6,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r6,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r6,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r6,C5,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r6,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r7,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r7,C1,llm-grounded,migration,application,app,infrastructure,0,0
s5-petclinic,F6,r7,C2,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r7,C2,llm-grounded,svc-backend and svc-probe,application,app,infrastructure,0,0
s5-petclinic,F6,r7,C3,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r7,C3,llm-grounded,svc-backend and svc-probe Pods,application,app,infrastructure,0,0
s5-petclinic,F6,r7,C4,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r7,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r7,C5,llm-b-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r7,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r8,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s5-petclinic,F6,r8,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r8,C2,llm-b-grounded,svc-probe and svc-backend pods,configuration,app,infrastructure,0,0
s5-petclinic,F6,r8,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r8,C3,llm-b-grounded,svc-probe and svc-backend pods,configuration,app,infrastructure,0,0
s5-petclinic,F6,r8,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r8,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r8,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r8,C5,llm-b-grounded,backend service,configuration,app,infrastructure,0,0
s5-petclinic,F6,r8,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r9,C1,llm-b-grounded,PostgreSQL database pod,database,app,infrastructure,0,0
s5-petclinic,F6,r9,C1,llm-grounded,database,database,app,infrastructure,0,0
s5-petclinic,F6,r9,C2,llm-b-grounded,svc-probe and svc-backend pods,configuration,app,infrastructure,0,0
s5-petclinic,F6,r9,C2,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r9,C3,llm-b-grounded,svc-probe and svc-backend pods,configuration,app,infrastructure,0,0
s5-petclinic,F6,r9,C3,llm-grounded,service backend,application,app,infrastructure,0,0
s5-petclinic,F6,r9,C4,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r9,C4,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F6,r9,C5,llm-b-grounded,svc-backend,configuration,app,infrastructure,1,0
s5-petclinic,F6,r9,C5,llm-grounded,svc-backend,application,app,infrastructure,1,0
s5-petclinic,F7,r1,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s5-petclinic,F7,r1,C1,llm-grounded,database,database,service,infrastructure,0,0
s5-petclinic,F7,r1,C2,llm-b-grounded,backend service,configuration,service,infrastructure,0,0
s5-petclinic,F7,r1,C2,llm-grounded,svc-backend,configuration,service,infrastructure,1,0
s5-petclinic,F7,r1,C3,llm-b-grounded,backend service,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r1,C3,llm-grounded,svc-backend,configuration,service,infrastructure,1,0
s5-petclinic,F7,r1,C4,llm-b-grounded,svc-backend,configuration,service,infrastructure,1,0
s5-petclinic,F7,r1,C4,llm-grounded,svc-backend,application,service,infrastructure,1,0
s5-petclinic,F7,r1,C5,llm-b-grounded,svc-backend,configuration,service,infrastructure,1,0
s5-petclinic,F7,r1,C5,llm-grounded,svc-backend,application,service,infrastructure,1,0
s5-petclinic,F7,r10,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s5-petclinic,F7,r10,C1,llm-grounded,database,database,service,infrastructure,0,0
s5-petclinic,F7,r10,C2,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C2,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C3,llm-b-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C3,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C4,llm-b-grounded,Kubernetes scheduler and node resources,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C4,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C5,llm-b-grounded,Kubernetes Scheduler and Resource Allocation,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r10,C5,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r2,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s5-petclinic,F7,r2,C1,llm-grounded,database,database,service,infrastructure,0,0
s5-petclinic,F7,r2,C2,llm-b-grounded,Kubernetes cluster nodes,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r2,C2,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r2,C3,llm-b-grounded,Kubernetes cluster nodes,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r2,C3,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s5-petclinic,F7,r2,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
